id,date,asset,liability
34888,9/30/2002,107346,97909
34890,12/31/2002,291272,267933
34890,3/31/2002,226444,206969
34890,6/30/2002,233440,213349
34890,9/30/2002,265793,245162
34891,12/31/2002,56789,48160
34891,3/31/2002,56005,53067
34891,6/30/2002,57148,53980
34891,9/30/2002,56805,53663
34892,12/31/2002,68851,63704
34892,3/31/2002,56424,51988
34892,6/30/2002,61968,57286
34892,9/30/2002,67030,62039
34893,12/31/2002,100436,87129
34893,3/31/2002,94113,83442
34893,6/30/2002,97169,86247
34893,9/30/2002,97962,86859
34894,12/31/2002,82295,76005
34894,3/31/2002,68673,62856
34894,6/30/2002,79779,73835
34894,9/30/2002,81358,75232
34897,12/31/2002,111904,100614
34897,3/31/2002,97699,87869
34897,6/30/2002,102334,91786
34897,9/30/2002,103938,92783
34898,12/31/2002,40749,36994
34898,3/31/2002,29551,26645
34898,6/30/2002,29953,26967
34898,9/30/2002,35704,32607
34899,12/31/2002,90598,82180
34899,3/31/2002,71653,64138
34899,6/30/2002,73386,65437
34899,9/30/2002,84853,76585
34900,12/31/2002,44745,40818
34900,3/31/2002,33217,30119
34900,6/30/2002,37090,33870
34900,9/30/2002,42005,38629
34903,12/31/2002,194491,178791
34903,3/31/2002,159850,145536
34903,6/30/2002,169903,154987
34903,9/30/2002,186535,170922
34905,12/31/2002,418748,382864
34905,3/31/2002,270645,240485
34905,6/30/2002,294621,262370
34905,9/30/2002,303075,268570
34908,12/31/2002,50521,43963
34908,3/31/2002,38594,31770
34908,6/30/2002,44345,37593
34908,9/30/2002,46057,39482
34911,12/31/2002,66311,60038
34911,3/31/2002,56700,51108
34911,6/30/2002,60549,54742
34911,9/30/2002,58304,52299
34912,12/31/2002,134330,122577
34912,3/31/2002,125621,114332
34912,6/30/2002,120619,109087
34912,9/30/2002,146700,135001
34913,12/31/2002,22467,18562
34913,3/31/2002,14747,10855
34913,6/30/2002,16649,12722
34913,9/30/2002,20038,16124
34916,12/31/2002,2630000,2450000
34916,3/31/2002,2420000,2250000
34916,6/30/2002,2470000,2310000
34916,9/30/2002,2660000,2500000
34917,12/31/2002,18780,16448
34917,3/31/2002,21278,18972
34917,6/30/2002,20797,18416
34917,9/30/2002,20525,18114
34918,12/31/2002,51466,46826
34918,3/31/2002,36798,32348
34918,6/30/2002,37580,33128
34918,9/30/2002,44776,40221
34919,12/31/2002,30589,27662
34919,3/31/2002,32725,29974
34919,6/30/2002,31789,29044
34919,9/30/2002,30250,27519
34920,12/31/2002,68761,61665
34920,3/31/2002,55413,48790
34920,6/30/2002,61151,54443
34920,9/30/2002,67963,61127
34921,3/31/2002,23996,9663
34924,12/31/2002,190994,176075
34924,3/31/2002,162509,147857
34924,6/30/2002,175469,160639
34924,9/30/2002,177927,163029
34929,12/31/2002,43798,37934
34929,3/31/2002,56364,51028
34929,6/30/2002,37605,31831
34929,9/30/2002,39884,33970
34930,12/31/2002,40288,34960
34930,3/31/2002,37396,32339
34930,6/30/2002,37989,32848
34930,9/30/2002,40330,35122
34931,12/31/2002,20005,18010
34931,3/31/2002,19625,17621
34931,6/30/2002,18762,16741
34931,9/30/2002,20486,18483
34932,12/31/2002,383892,350991
34932,3/31/2002,327413,303859
34932,6/30/2002,357205,332805
34932,9/30/2002,368768,343669
34933,12/31/2002,51052,47048
34933,3/31/2002,30298,26635
34933,6/30/2002,42256,38496
34933,9/30/2002,44803,40929
34934,12/31/2002,107664,92782
34934,3/31/2002,95015,80774
34934,6/30/2002,93980,79461
34934,9/30/2002,99857,85127
34936,3/31/2002,98203,85259
34936,6/30/2002,104300,90936
34936,12/31/2002,114520,100718
34936,9/30/2002,109655,95940
34937,12/31/2002,204039,185863
34937,3/31/2002,163228,146735
34937,6/30/2002,172487,155768
34937,9/30/2002,196252,178738
34938,12/31/2002,53249,48053
34938,3/31/2002,46631,42030
34938,6/30/2002,47600,42727
34938,9/30/2002,49949,44794
34939,12/31/2002,101482,91071
34939,3/31/2002,80023,69819
34939,6/30/2002,87704,77481
34939,9/30/2002,99179,88936
34940,12/31/2002,570940,524760
34940,3/31/2002,303115,273353
34940,6/30/2002,342330,312733
34940,9/30/2002,465375,427849
34941,12/31/2002,130264,118685
34941,3/31/2002,95364,86651
34941,6/30/2002,117201,108186
34941,9/30/2002,119559,108280
34942,12/31/2002,102850,93562
34942,3/31/2002,75903,67197
34942,6/30/2002,80198,71214
34942,9/30/2002,90099,80905
34943,12/31/2002,131976,122964
34943,3/31/2002,102139,95123
34943,6/30/2002,118449,111253
34943,9/30/2002,124295,115910
34944,12/31/2002,173913,159721
34944,3/31/2002,174319,161868
34944,6/30/2002,166188,153084
34944,9/30/2002,174838,161358
34945,12/31/2002,145927,133040
34945,3/31/2002,115731,103437
34945,6/30/2002,121705,109191
34945,9/30/2002,130921,118188
34946,12/31/2002,98792,90456
34946,3/31/2002,79000,71488
34946,6/30/2002,89253,81432
34946,9/30/2002,95310,87148
34947,12/31/2002,101106,91062
34947,3/31/2002,90666,80450
34947,6/30/2002,95438,85604
34947,9/30/2002,95859,85866
34948,12/31/2002,100976,88460
34948,3/31/2002,76720,70742
34948,6/30/2002,82118,75930
34948,9/30/2002,94527,85429
34949,12/31/2002,62743,56185
34949,3/31/2002,61064,54733
34949,6/30/2002,63550,56777
34949,9/30/2002,64950,58088
34950,12/31/2002,24728,20501
34950,3/31/2002,23882,19798
34950,6/30/2002,24151,20018
34950,9/30/2002,24680,20505
34951,12/31/2002,51684,47094
34951,3/31/2002,38798,35350
34951,6/30/2002,45692,42148
34951,9/30/2002,49552,45525
34952,12/31/2002,66791,58713
34952,3/31/2002,67101,58998
34952,6/30/2002,59663,51528
34952,9/30/2002,63441,55255
34953,12/31/2002,145362,131030
34953,3/31/2002,122362,110144
34953,6/30/2002,130864,117906
34953,9/30/2002,134806,121060
34954,12/31/2002,107486,98578
34954,3/31/2002,80554,72080
34954,6/30/2002,85445,76866
34954,9/30/2002,104128,95425
34955,3/31/2002,284252,260584
34955,6/30/2002,313078,287551
34955,12/31/2002,351497,325545
34955,9/30/2002,321642,294618
34957,12/31/2002,115462,105719
34957,3/31/2002,91741,83447
34957,6/30/2002,105933,96993
34957,9/30/2002,111110,101401
34958,12/31/2002,4245,1966
34958,3/31/2002,5573,1539
34958,6/30/2002,5140,1471
34958,9/30/2002,4860,1870
34959,12/31/2002,130084,119317
34959,3/31/2002,111039,102527
34959,6/30/2002,121595,112300
34959,9/30/2002,122092,112182
34960,3/31/2002,92838,84935
34960,6/30/2002,109627,99501
34960,9/30/2002,109796,100721
34960,12/31/2002,122418,113737
34961,12/31/2002,48757,43787
34961,3/31/2002,48185,43385
34961,6/30/2002,47649,42761
34961,9/30/2002,48104,43155
34963,12/31/2002,7617,5197
34963,3/31/2002,18293,15935
34963,6/30/2002,14436,12064
34963,9/30/2002,14908,12520
34965,3/31/2002,140331,125926
34965,12/31/2002,195120,179690
34965,6/30/2002,162257,147573
34965,9/30/2002,173457,158357
34966,12/31/2002,36440,32921
34966,3/31/2002,28800,25481
34966,6/30/2002,33284,29931
34966,9/30/2002,38115,34745
34967,12/31/2002,5650000,5110000
34967,3/31/2002,5550000,5030000
34967,6/30/2002,5540000,5010000
34967,9/30/2002,5620000,5080000
34968,12/31/2002,21500000,20000000
34968,3/31/2002,19700000,18300000
34968,6/30/2002,21700000,20400000
34968,9/30/2002,21200000,19700000
34969,12/31/2002,109034,99914
34969,3/31/2002,94242,86013
34969,6/30/2002,98229,89804
34969,9/30/2002,106252,97563
34970,12/31/2002,300386,274987
34970,3/31/2002,302925,278890
34970,6/30/2002,303875,278971
34970,9/30/2002,301129,275753
34973,12/31/2002,67279,62030
34973,3/31/2002,66316,61633
34973,6/30/2002,57704,52728
34973,9/30/2002,71092,65958
34974,12/31/2002,69150,63646
34974,3/31/2002,65194,59746
34974,6/30/2002,66377,61045
34974,9/30/2002,70567,65155
34975,12/31/2002,104144,94171
34975,3/31/2002,62510,52874
34975,6/30/2002,82804,72909
34975,9/30/2002,95545,85480
34976,12/31/2002,30163,21969
34976,3/31/2002,19196,10202
34976,6/30/2002,22905,14197
34976,9/30/2002,28417,19934
34977,12/31/2002,131235,120588
34977,3/31/2002,105343,96480
34977,6/30/2002,114129,104724
34977,9/30/2002,124908,114936
34978,12/31/2002,85912,78757
34978,3/31/2002,68480,61917
34978,6/30/2002,71420,64647
34978,9/30/2002,73666,66654
34980,12/31/2002,260034,239266
34980,3/31/2002,202584,186053
34980,6/30/2002,215766,198436
34980,9/30/2002,241364,222454
34981,12/31/2002,39624,34499
34981,3/31/2002,32244,27382
34981,6/30/2002,37259,32297
34981,9/30/2002,39145,34113
34982,12/31/2002,32990,29462
34982,3/31/2002,27985,24374
34982,6/30/2002,27971,24372
34982,9/30/2002,32907,29281
34983,12/31/2002,50303,46219
34983,3/31/2002,43872,40046
34983,6/30/2002,48573,44693
34983,9/30/2002,48803,44833
34984,12/31/2002,72739,65090
34984,3/31/2002,51379,44213
34984,6/30/2002,58730,51390
34984,9/30/2002,62971,55493
34985,12/31/2002,74035,68985
34985,3/31/2002,62908,57943
34985,6/30/2002,65799,60639
34985,9/30/2002,69948,65085
34986,12/31/2002,140472,128867
34986,3/31/2002,114497,103864
34986,6/30/2002,118325,107365
34986,9/30/2002,136118,124873
34987,12/31/2002,60899,55286
34987,3/31/2002,51727,46553
34987,6/30/2002,52109,46770
34987,9/30/2002,62889,57414
34990,12/31/2002,74407,68472
34990,3/31/2002,62710,57246
34990,6/30/2002,67626,62006
34990,9/30/2002,71816,66064
34992,12/31/2002,1220000,1120000
34992,3/31/2002,1110000,1020000
34992,6/30/2002,1130000,1040000
34992,9/30/2002,1180000,1090000
34993,12/31/2002,107584,99198
34993,3/31/2002,80204,72437
34993,6/30/2002,92174,84156
34993,9/30/2002,96636,88386
34994,12/31/2002,117516,108929
34994,3/31/2002,91528,83652
34994,6/30/2002,104652,96543
34994,9/30/2002,110766,102440
34995,12/31/2002,42513,39075
34995,3/31/2002,36328,33539
34995,6/30/2002,37626,34806
34995,9/30/2002,40487,37594
34996,12/31/2002,50994,46299
34996,3/31/2002,43169,38994
34996,6/30/2002,45101,40827
34996,9/30/2002,47153,42678
34997,12/31/2002,62199,56373
34997,3/31/2002,54643,49500
34997,6/30/2002,56382,50971
34997,9/30/2002,59961,54427
34998,12/31/2002,66603,59959
34998,3/31/2002,57540,51268
34998,6/30/2002,58533,52130
34998,9/30/2002,62157,55620
35,12/31/2002,502674,465464
35,3/31/2002,471056,438541
35,6/30/2002,492046,457116
35,9/30/2002,503401,467080
35002,12/31/2002,87283,77622
35002,3/31/2002,82767,73561
35002,6/30/2002,86431,77061
35002,9/30/2002,87888,78373
35005,12/31/2002,102401,94657
35005,3/31/2002,76439,69291
35005,6/30/2002,81829,74431
35005,9/30/2002,95971,88328
35006,12/31/2002,182004,168915
35006,3/31/2002,127898,117349
35006,6/30/2002,151776,140688
35006,9/30/2002,190893,178101
35007,12/31/2002,40622,36112
35007,3/31/2002,33257,28691
35007,6/30/2002,35989,31656
35007,9/30/2002,34892,30265
35009,12/31/2002,57122,52493
35009,3/31/2002,38210,33841
35009,6/30/2002,53660,49285
35009,9/30/2002,58495,54066
35011,12/31/2002,581435,529499
35011,3/31/2002,463930,416347
35011,6/30/2002,529258,480513
35011,9/30/2002,556703,506440
35012,12/31/2002,70005,63004
35012,3/31/2002,60921,54142
35012,6/30/2002,70023,63140
35012,9/30/2002,69904,62953
35013,3/31/2002,55518,50620
35013,6/30/2002,62883,57716
35013,12/31/2002,70061,64573
35013,9/30/2002,66819,61506
35014,12/31/2002,143515,129782
35014,3/31/2002,111330,99373
35014,6/30/2002,106792,95944
35014,9/30/2002,155430,143375
35015,12/31/2002,45174,41709
35015,3/31/2002,43758,40542
35015,6/30/2002,45434,42154
35015,9/30/2002,44998,41433
35016,12/31/2002,68090,61063
35016,3/31/2002,71137,64131
35016,6/30/2002,70018,63040
35016,9/30/2002,71288,64243
35018,12/31/2002,37758,3108
35018,3/31/2002,33173,2700
35018,6/30/2002,35005,3080
35018,9/30/2002,37695,4223
35019,12/31/2002,17268,14999
35019,3/31/2002,17570,15376
35019,6/30/2002,17026,14744
35019,9/30/2002,16933,14614
3502,12/31/2002,104316,92980
3502,3/31/2002,95693,85110
3502,6/30/2002,100577,89562
3502,9/30/2002,103174,91602
35020,12/31/2002,75560,69116
35020,3/31/2002,57904,51963
35020,6/30/2002,58175,52111
35020,9/30/2002,71898,65601
35022,12/31/2002,128518,119527
35022,3/31/2002,98088,89846
35022,6/30/2002,105791,97253
35022,9/30/2002,110426,101666
35027,12/31/2002,65005,59416
35027,3/31/2002,35826,30304
35027,6/30/2002,43050,37435
35027,9/30/2002,60510,54908
35028,3/31/2002,71253,65169
35028,6/30/2002,73829,67622
35028,12/31/2002,85693,79544
35028,9/30/2002,79345,73163
35029,12/31/2002,108668,100147
35029,3/31/2002,91922,84215
35029,6/30/2002,105381,97370
35029,9/30/2002,105384,96913
35030,12/31/2002,140975,129458
35030,3/31/2002,71018,63923
35030,6/30/2002,82770,75456
35030,9/30/2002,124440,113133
35031,12/31/2002,56430,50748
35031,3/31/2002,47200,41972
35031,6/30/2002,48704,43278
35031,9/30/2002,51458,45914
35033,12/31/2002,44203,37680
35033,3/31/2002,35216,28853
35033,6/30/2002,39663,33220
35033,9/30/2002,42153,35690
35034,12/31/2002,8383,7480
35034,3/31/2002,8153,7360
35034,6/30/2002,8241,7392
35034,9/30/2002,8436,7549
35035,12/31/2002,109348,100261
35035,3/31/2002,87717,79422
35035,6/30/2002,104225,95633
35035,9/30/2002,104896,96015
35036,12/31/2002,133402,122032
35036,3/31/2002,112779,103257
35036,6/30/2002,116364,106488
35036,9/30/2002,126714,115884
35037,12/31/2002,82124,76001
35037,3/31/2002,61471,55244
35037,6/30/2002,66572,60363
35037,9/30/2002,75410,69379
35038,12/31/2002,112495,102053
35038,3/31/2002,87619,79549
35038,6/30/2002,98094,89637
35038,9/30/2002,104086,95320
35039,12/31/2002,45982,42231
35039,3/31/2002,39347,35820
35039,6/30/2002,43740,40133
35039,9/30/2002,45471,41799
35040,12/31/2002,377616,341938
35040,3/31/2002,309728,282923
35040,6/30/2002,319726,292310
35040,9/30/2002,356883,321834
35043,12/31/2002,79652,72565
35043,3/31/2002,64597,58937
35043,6/30/2002,70403,64199
35043,9/30/2002,73088,66778
35044,12/31/2002,83527,77381
35044,3/31/2002,70863,65534
35044,6/30/2002,74129,68256
35044,9/30/2002,80289,74239
35045,12/31/2002,45209,40727
35045,3/31/2002,26720,21974
35045,6/30/2002,32629,27975
35045,9/30/2002,42431,37864
35046,12/31/2002,60309,55816
35046,3/31/2002,49744,45376
35046,6/30/2002,50236,45766
35046,9/30/2002,55017,50537
35048,12/31/2002,175672,163087
35048,3/31/2002,148455,137568
35048,6/30/2002,158210,146664
35048,9/30/2002,166872,154747
35049,12/31/2002,111596,100871
35049,3/31/2002,74759,66794
35049,6/30/2002,93972,85545
35049,9/30/2002,96729,86742
35050,12/31/2002,99192,88396
35050,3/31/2002,83627,74444
35050,6/30/2002,84731,75107
35050,9/30/2002,96276,86130
35051,12/31/2002,63409,57627
35051,3/31/2002,48208,42577
35051,6/30/2002,50068,44331
35051,9/30/2002,56611,50773
35052,12/31/2002,90408,83856
35052,3/31/2002,74984,69327
35052,6/30/2002,77436,71161
35052,9/30/2002,80017,73553
35053,3/31/2002,34667,30209
35053,6/30/2002,38598,33985
35053,12/31/2002,49572,44828
35053,9/30/2002,47699,43038
35054,12/31/2002,2450000,2240000
35054,3/31/2002,1230000,1060000
35054,6/30/2002,1530000,1350000
35054,9/30/2002,1770000,1580000
35055,12/31/2002,469172,382137
35055,3/31/2002,339854,234808
35055,6/30/2002,334351,233120
35055,9/30/2002,419150,320558
35056,12/31/2002,34480,29470
35056,3/31/2002,30730,25881
35056,6/30/2002,30592,25686
35056,9/30/2002,31683,26727
35057,12/31/2002,183035,161285
35057,3/31/2002,120759,99439
35057,6/30/2002,140979,119435
35057,9/30/2002,167328,145619
35058,12/31/2002,47685,42955
35058,3/31/2002,44572,40341
35058,6/30/2002,48272,43849
35058,9/30/2002,51158,46517
35060,12/31/2002,52123,46179
35060,3/31/2002,47375,42626
35060,6/30/2002,50058,45219
35060,9/30/2002,51131,46156
35061,12/31/2002,73069,68374
35061,3/31/2002,64015,59651
35061,6/30/2002,70360,65802
35061,9/30/2002,73405,68770
35065,12/31/2002,77009,66895
35065,3/31/2002,57456,48552
35065,6/30/2002,65734,56729
35065,9/30/2002,70917,61744
35066,12/31/2002,111106,101352
35066,3/31/2002,83841,76175
35066,6/30/2002,96847,88768
35066,9/30/2002,106189,97773
35067,12/31/2002,88191,80430
35067,3/31/2002,72729,66503
35067,6/30/2002,77218,70646
35067,9/30/2002,83311,76468
35069,12/31/2002,89753,81490
35069,3/31/2002,55820,51759
35069,6/30/2002,62721,58420
35069,9/30/2002,74512,66593
35071,12/31/2002,163488,150571
35071,3/31/2002,145099,133088
35071,6/30/2002,149563,136933
35071,9/30/2002,161125,148608
35074,12/31/2002,112118,102955
35074,3/31/2002,78691,72460
35074,6/30/2002,89007,82579
35074,9/30/2002,100865,93789
35075,12/31/2002,22963,14193
35075,3/31/2002,22369,11988
35075,6/30/2002,23576,12832
35075,9/30/2002,24293,13373
35076,12/31/2002,44215,39645
35076,3/31/2002,39443,34997
35076,6/30/2002,38672,34211
35076,9/30/2002,41871,37354
35077,12/31/2002,222386,208069
35077,3/31/2002,135009,124936
35077,6/30/2002,176634,165952
35077,9/30/2002,189150,174887
35078,12/31/2002,58149,52282
35078,3/31/2002,51303,46532
35078,6/30/2002,53644,49178
35078,9/30/2002,55078,49744
35079,12/31/2002,45301,41624
35079,3/31/2002,38358,34891
35079,6/30/2002,47272,43685
35079,9/30/2002,47561,43890
35080,3/31/2002,110716,51069
35082,12/31/2002,62205,54820
35082,3/31/2002,49937,42735
35082,6/30/2002,52719,45304
35082,9/30/2002,58268,50813
35083,12/31/2002,89505,82560
35083,3/31/2002,78206,71889
35083,6/30/2002,79587,73103
35083,9/30/2002,83923,77161
35084,12/31/2002,103085,94188
35084,3/31/2002,103756,95660
35084,6/30/2002,102845,94475
35084,9/30/2002,103103,94444
35086,12/31/2002,75455,68510
35086,3/31/2002,35283,28895
35086,6/30/2002,47544,41248
35086,9/30/2002,59492,52904
35088,12/31/2002,206947,191866
35088,3/31/2002,171171,159622
35088,6/30/2002,186947,174197
35088,9/30/2002,196105,182708
35089,3/31/2002,88183,78817
35089,6/30/2002,99671,90152
35089,9/30/2002,106752,96994
35090,12/31/2002,33162,29533
35090,3/31/2002,31085,27951
35090,6/30/2002,32411,29148
35090,9/30/2002,34320,30908
35092,12/31/2002,164296,151914
35092,3/31/2002,120178,108959
35092,6/30/2002,132727,121064
35092,9/30/2002,143058,131042
35093,12/31/2002,108445,98301
35093,3/31/2002,83190,73948
35093,6/30/2002,92243,82612
35093,9/30/2002,99472,89543
35094,12/31/2002,30128,26749
35094,3/31/2002,29670,26571
35094,6/30/2002,28784,25520
35094,9/30/2002,29277,25902
35095,12/31/2002,763970,693129
35095,3/31/2002,614203,554970
35095,6/30/2002,664347,597220
35095,9/30/2002,738842,669439
35096,12/31/2002,305480,283363
35096,3/31/2002,232465,214310
35096,6/30/2002,281466,264009
35096,9/30/2002,325302,301937
35097,12/31/2002,37875,33789
35097,3/31/2002,31797,27705
35097,6/30/2002,36306,32225
35097,9/30/2002,38526,34436
3510,12/31/2002,565000000,514000000
3510,3/31/2002,541000000,492000000
3510,6/30/2002,562000000,512000000
3510,9/30/2002,576000000,526000000
35100,12/31/2002,209887,191458
35100,3/31/2002,198335,181976
35100,6/30/2002,195604,178631
35100,9/30/2002,199529,181820
35101,12/31/2002,55235,47852
35101,3/31/2002,43478,39283
35101,6/30/2002,45101,40821
35101,9/30/2002,45508,41150
35104,12/31/2002,123943,109952
35104,3/31/2002,93544,80174
35104,6/30/2002,110259,96679
35104,9/30/2002,118249,104446
35105,12/31/2002,133898,123506
35105,3/31/2002,70979,64579
35105,6/30/2002,88079,81519
35105,9/30/2002,102529,92813
35106,3/31/2002,86914,80576
35106,6/30/2002,94242,87373
35106,12/31/2002,118646,110567
35106,9/30/2002,103439,96074
35107,12/31/2002,177419,164540
35107,3/31/2002,129930,119431
35107,6/30/2002,137346,126138
35107,9/30/2002,172573,160002
35108,12/31/2002,95062,86976
35108,3/31/2002,87629,80269
35108,6/30/2002,90812,83077
35108,9/30/2002,93361,85457
35109,12/31/2002,132217,116668
35109,3/31/2002,128161,114131
35109,6/30/2002,128714,113891
35109,9/30/2002,131569,116091
3511,12/31/2002,184000000,166000000
3511,3/31/2002,141000000,124000000
3511,6/30/2002,148000000,131000000
3511,9/30/2002,166000000,149000000
35111,12/31/2002,80294,66825
35111,3/31/2002,53683,46662
35111,6/30/2002,61438,54131
35111,9/30/2002,77985,65129
35112,12/31/2002,88486,80194
35112,3/31/2002,70793,64181
35112,6/30/2002,75618,68301
35112,9/30/2002,82778,74806
35113,12/31/2002,59855,52903
35113,3/31/2002,57802,51361
35113,6/30/2002,58487,51692
35113,9/30/2002,62711,55787
35114,12/31/2002,23468,20429
35114,3/31/2002,13112,9297
35114,6/30/2002,16323,12834
35114,9/30/2002,20947,17736
35115,12/31/2002,3223,613
35115,3/31/2002,5701,2614
35115,6/30/2002,5577,2628
35115,9/30/2002,3436,635
35117,12/31/2002,33699,28947
35117,3/31/2002,23606,18595
35117,6/30/2002,27015,22120
35117,9/30/2002,30951,26120
35118,12/31/2002,21947,19602
35118,3/31/2002,19035,16835
35118,6/30/2002,20628,18386
35118,9/30/2002,21162,18886
35123,12/31/2002,207565,190271
