id,date,security,asset,liability
13736,2002-03-31,0,37213,32857
27831,2002-06-30,8041,213504,186697
35204,2002-09-30,7221,132781,122871
34470,2002-12-31,0,93918,87586
14674,2002-12-31,16885,130311,118233
18321,2002-09-30,35980,243898,228372
34798,2002-06-30,4790,69271,63145
22420,2002-09-30,34019,181832,161250
29224,2002-06-30,0,67575,60385
2229,2002-12-31,100652,235715,212415
33911,2002-12-31,2788,167076,155601
32004,2002-06-30,48196,116071,107006
20935,2002-03-31,6386,157973,147533
243,2002-12-31,617,50622,45622
3399,2002-12-31,2470,34447,31124
9950,2002-03-31,900,23319,21406
32280,2002-12-31,8333,220687,202711
28633,2002-12-31,147460,562166,490412
3368,2002-03-31,15354,49868,41892
32798,2002-12-31,12200,100299,91674
9891,2002-03-31,44160,260680,236104
32084,2002-09-30,0,142989,130050
35477,2002-03-31,1421,62947,58206
34726,2002-03-31,14718,284144,253457
11741,2002-03-31,8505,86898,80199
15510,2002-12-31,12057,111982,96154
26395,2002-03-31,14451,277181,226445
26948,2002-12-31,0,106500,94101
5442,2002-06-30,5307,84327,77158
12220,2002-03-31,1456,36275,33548
33656,2002-03-31,0,33321,33321
10352,2002-03-31,1528,23056,20647
12786,2002-06-30,1092,58907,53127
26555,2002-06-30,39461,271270,235309
23556,2002-06-30,24217,267017,243418
2496,2002-03-31,17737,88324,82527
8145,2002-12-31,1598,33505,29515
968,2002-09-30,7694,93187,83023
26738,2002-06-30,2475,35161,32411
12402,2002-12-31,18008,60115,55333
14869,2002-06-30,123,155705,143849
33492,2002-03-31,703,254101,220137
35165,2002-06-30,2837,139278,127563
29745,2002-06-30,21391,132696,120122
15200,2002-09-30,10850,166151,147226
17266,2002-06-30,94382,1480000,1350000
34992,2002-12-31,73585,1220000,1120000
5623,2002-03-31,5135,111563,99600
17482,2002-06-30,2461,822218,756850
4198,2002-12-31,9442,49770,44350
3816,2002-12-31,1120,84937,73761
22488,2002-03-31,8150000,40400000,35300000
10492,2002-09-30,13951,77698,70040
18872,2002-09-30,16397,63526,57643
26891,2002-09-30,0,115063,107571
7072,2002-06-30,120493,759748,680779
18408,2002-12-31,113162,1400000,1270000
34975,2002-09-30,21531,95545,85480
14695,2002-03-31,23938,133079,116670
33539,2002-12-31,5946,706180,646262
23866,2002-09-30,0,68222,61863
1063,2002-09-30,20049,71160,64790
18171,2002-09-30,277,219092,168662
35212,2002-03-31,7371,51367,45034
32307,2002-03-31,0,51731,47469
16124,2002-03-31,0,25273,22361
17772,2002-09-30,0,167046,154197
1536,2002-09-30,2421,1230000,1110000
35393,2002-09-30,1663,34590,31627
12149,2002-06-30,1,118611,107170
12139,2002-09-30,49,19294,16767
11446,2002-03-31,6184,57169,50987
5810,2002-09-30,4353,57661,51203
34506,2002-12-31,1762,119966,110457
90250,2002-09-30,8298,427886,333854
21641,2002-03-31,13481,231747,202530
1964,2002-03-31,0,99310,90007
14039,2002-12-31,5118,223927,208162
12054,2002-12-31,1180000,9730000,8610000
14085,2002-09-30,85,68690,62135
29580,2002-09-30,394,196400,166385
25273,2002-03-31,26986,195397,174033
12706,2002-03-31,0,60713,54658
6514,2002-12-31,145224,507654,453240
8086,2002-06-30,3388,46958,39806
25748,2002-12-31,395,114508,104615
1837,2002-09-30,513,91759,83763
1365,2002-09-30,8930,184397,166041
32503,2002-06-30,2965,196915,182972
2769,2002-03-31,295,170433,146574
22609,2002-09-30,72,5083,4406
4537,2002-12-31,11962,359492,324562
22059,2002-06-30,8247,45245,40425
26427,2002-09-30,0,5638,2062
15419,2002-03-31,5,14610,13143
30006,2002-03-31,0,789937,697075
34073,2002-03-31,25491,382244,351887
8165,2002-09-30,229,174831,160395
27066,2002-03-31,0,158703,147142
15440,2002-03-31,8093,35031,31807
16834,2002-03-31,860,15769,13511
16100,2002-06-30,17993,4120000,3540000
14930,2002-03-31,0,104531,93286
16073,2002-06-30,51061,1070000,949734
27069,2002-06-30,1026,324140,295421
10840,2002-09-30,0,14979,13530
1374,2002-12-31,2046,46041,38872
33655,2002-12-31,0,350052,350052
6064,2002-06-30,2166,18176,16128
9486,2002-09-30,0,151420,127993
11557,2002-03-31,1932,122355,105738
17388,2002-03-31,20351,174805,153300
16620,2002-09-30,8114,65623,56650
32744,2002-09-30,3850,121146,110637
14313,2002-06-30,2,33283,29335
33947,2002-09-30,570769,5780000,5450000
30103,2002-03-31,7328,66170,61089
28567,2002-06-30,161526,369094,319823
19027,2002-06-30,1801,78958,73593
14361,2002-09-30,917,98428,90733
35364,2002-06-30,0,203379,179791
11229,2002-09-30,0,28117,22326
32575,2002-03-31,481120,2860000,2610000
17309,2002-06-30,0,225350,211419
15866,2002-03-31,1925,31887,30417
17190,2002-03-31,8148,74604,64448
12592,2002-09-30,27661,109438,101000
34106,2002-06-30,853,71951,66093
26256,2002-03-31,8358,135794,124375
11351,2002-09-30,0,14152,12493
8165,2002-12-31,113,177713,163237
34186,2002-12-31,26,236470,217126
5738,2002-06-30,5516,237247,218930
4392,2002-06-30,695689,2920000,2650000
26384,2002-09-30,41444,383741,354443
26955,2002-03-31,43,150370,137803
10161,2002-06-30,5679,72732,67837
4598,2002-06-30,34,66921,59656
5432,2002-09-30,7,153351,140095
10173,2002-03-31,621,38363,33864
12985,2002-09-30,13649,135705,128305
12087,2002-12-31,3567,138689,120020
18385,2002-12-31,1294,60492,55831
1205,2002-09-30,0,10958,9682
13285,2002-09-30,0,58125,44760
16265,2002-09-30,4652,141902,130553
848,2002-06-30,0,127175,112693
20086,2002-03-31,95480,599268,550637
32737,2002-12-31,2277,119995,106780
8845,2002-09-30,0,37356,33045
22042,2002-06-30,92714,207913,187967
5413,2002-09-30,2720,18226,16299
10701,2002-12-31,270,61789,56506
24763,2002-12-31,12,72243,63980
27683,2002-06-30,42827,248055,208615
13240,2002-03-31,1374,307159,279807
18148,2002-06-30,334,20145,17807
15898,2002-12-31,17461,207108,183556
3248,2002-09-30,19415,73648,60171
3032,2002-09-30,1001,182745,163036
9064,2002-06-30,7338,249422,222471
530,2002-09-30,8923,108025,100083
30358,2002-09-30,16,53101,44300
57091,2002-12-31,4138,42957,35784
18402,2002-03-31,64738,458786,423778
26185,2002-09-30,2088,97882,89266
22308,2002-09-30,3684,121864,112514
9620,2002-12-31,103,135620,123746
5994,2002-12-31,2577,43782,39366
1918,2002-06-30,535,27327,24099
15465,2002-12-31,59008,289487,263823
5510,2002-03-31,1740000,8110000,7440000
33011,2002-06-30,164,320359,292320
4672,2002-06-30,929,67509,61455
27910,2002-03-31,0,103942,88422
5343,2002-06-30,5156,107134,98051
3208,2002-06-30,5103,172948,157376
14240,2002-06-30,13951,355780,326962
28723,2002-12-31,10056,38268,32074
4448,2002-12-31,1130000,8640000,7960000
17484,2002-03-31,145069,698173,650506
769,2002-09-30,1730,130208,118072
5775,2002-12-31,1777,110735,96419
34174,2002-03-31,0,66214,59844
24271,2002-06-30,0,111832,101764
17551,2002-06-30,39,27308,23827
32526,2002-06-30,2760000,6180000,5660000
4214,2002-09-30,3550000,9960000,9280000
32532,2002-09-30,5520,61201,56075
19230,2002-12-31,697,50967,45623
22105,2002-12-31,44317,316024,270705
18209,2002-06-30,22117,149019,138196
17117,2002-03-31,0,36190,33886
5026,2002-09-30,3300,65240,60206
57149,2002-09-30,0,15780,12677
15345,2002-06-30,21558,54417,50016
16327,2002-12-31,0,22014,20026
33503,2002-03-31,64574,393802,369233
16354,2002-03-31,11796,198249,184212
90273,2002-12-31,824,52852,44993
20693,2002-09-30,336980,1510000,1370000
24503,2002-12-31,2800,17500000,14200000
34313,2002-12-31,0,14735,11913
30376,2002-09-30,21620,204250,190224
3144,2002-03-31,0,59687,51344
16469,2002-12-31,299,15226,13208
148,2002-09-30,1024,111973,99125
3775,2002-06-30,20671,174139,154314
8762,2002-12-31,2737,48210,39793
9879,2002-03-31,6398,57110,51837
35028,2002-12-31,18028,85693,79544
17959,2002-12-31,0,77235,68963
17437,2002-09-30,27225,703814,634056
18101,2002-12-31,2811,25701,22780
2704,2002-09-30,6401,220796,201948
24185,2002-12-31,2339,4960000,4610000
4569,2002-12-31,47395,247430,225946
14352,2002-12-31,1933,24572,20839
22242,2002-09-30,804,66134,57323
10460,2002-12-31,0,85684,79304
16239,2002-06-30,4929,100224,90966
24495,2002-06-30,443,64464,57473
10928,2002-03-31,1261,56119,51749
34061,2002-06-30,393541,5320000,4950000
9634,2002-09-30,1267,15303,12601
31142,2002-12-31,18294,75654,63384
1861,2002-12-31,703,28753,24092
11539,2002-12-31,0,253305,212042
28395,2002-03-31,25241,434088,385753
33370,2002-09-30,5537,303500,276584
20026,2002-03-31,7507,341680,309691
28395,2002-09-30,23680,458029,407516
15749,2002-03-31,0,28410,24273
3337,2002-09-30,147,39376,36402
8126,2002-03-31,5416,124279,111073
2208,2002-06-30,2200,108314,98899
10196,2002-03-31,892,32177,29254
20657,2002-09-30,0,22186,19830
28035,2002-09-30,1547,90902,77371
15219,2002-06-30,70658,657152,603282
34416,2002-09-30,0,356311,312749
24979,2002-06-30,0,28646,26493
23524,2002-09-30,1237,322972,287252
34316,2002-09-30,63875,242620,224852
4765,2002-12-31,7133,51227,44406
26665,2002-06-30,131964,4590000,4310000
10621,2002-12-31,861,106188,97768
33761,2002-09-30,6831,91003,83877
12704,2002-12-31,10352,67300,61394
4087,2002-09-30,0,71658,65942
10512,2002-12-31,0,77049,67789
31495,2002-06-30,6192,449969,421483
15640,2002-12-31,158460,1210000,1120000
33800,2002-06-30,0,226788,133353
19498,2002-12-31,427,127375,115036
8851,2002-03-31,2,27243,25534
11559,2002-06-30,116136,265117,219070
34870,2002-03-31,1778,47598,43510
29272,2002-12-31,86393,287404,257853
9007,2002-06-30,158,30982,29038
35426,2002-09-30,12363,119450,107183
29644,2002-03-31,9583,409416,372202
25249,2002-03-31,6775,80742,73988
8745,2002-03-31,17648,244051,223433
29612,2002-12-31,14479,778987,709195
13926,2002-09-30,0,20810,17076
9263,2002-12-31,14509,273938,243283
10334,2002-12-31,0,2257,1906
34137,2002-06-30,14294,263546,244593
57132,2002-12-31,0,14651,10820
22957,2002-06-30,12955,274531,243360
16585,2002-12-31,124,5311,4536
17713,2002-06-30,4730,63902,58512
13304,2002-09-30,14145,102627,92778
418,2002-06-30,6101,43739,40374
34733,2002-12-31,116544,483135,449403
22497,2002-12-31,1988,75429,67663
19710,2002-09-30,1,46105,41490
34448,2002-03-31,3258,28174,24887
18896,2002-12-31,37391,105545,90252
29268,2002-12-31,18390,108270,97803
21988,2002-03-31,59,111726,102269
34415,2002-09-30,55720,304384,284372
3337,2002-12-31,132,40022,36933
26539,2002-12-31,0,86401,74314
10534,2002-06-30,5057,95667,85274
4773,2002-06-30,0,95756,86510
8047,2002-03-31,151,208246,190254
1047,2002-12-31,20808,173005,157669
8219,2002-09-30,31,28166,25661
12095,2002-06-30,17,17151,14842
15767,2002-09-30,184,13229,12016
30417,2002-03-31,0,266537,240532
32583,2002-03-31,50001,432073,402236
90299,2002-12-31,23701,248445,221416
11715,2002-03-31,42,37744,33475
15348,2002-03-31,14916,41730,37955
16355,2002-09-30,25054,101071,91859
34517,2002-12-31,1602,90243,82562
10566,2002-12-31,44,52446,47830
30282,2002-06-30,6070,90683,80620
3702,2002-03-31,9377,85861,76992
1874,2002-03-31,83005,393953,358972
9881,2002-06-30,0,84973,75373
9935,2002-06-30,3223,58316,53946
7220,2002-06-30,560222,1440000,1340000
11457,2002-12-31,2791,88426,82238
27770,2002-06-30,8747,1190000,1090000
34929,2002-03-31,3100,56364,51028
35285,2002-03-31,4459,63189,54530
15895,2002-09-30,2566,59984,55806
19358,2002-12-31,13722,118172,108742
10327,2002-03-31,1857,47374,42392
29577,2002-06-30,11172,67643,60877
27328,2002-09-30,12508,100974,93415
18136,2002-06-30,2855,79084,69534
15127,2002-12-31,1556,35504,27309
29596,2002-12-31,0,144496,133314
34191,2002-03-31,946159,10700000,9750000
17040,2002-03-31,13691,250364,216773
25847,2002-12-31,21205,324135,297891
6431,2002-09-30,266601,763199,707418
7796,2002-06-30,57041,230321,212692
26397,2002-12-31,11121,177621,157199
898,2002-03-31,13124,120757,106748
22448,2002-06-30,2433,70556,63991
17315,2002-12-31,7833,30245,27660
10969,2002-06-30,1740,26125,23651
22799,2002-12-31,2183,69467,64379
18072,2002-12-31,22422,156311,129127
13561,2002-12-31,3759,140757,125847
34445,2002-09-30,2366,72911,67750
34600,2002-12-31,556,56368,50629
35089,2002-06-30,4932,99671,90152
6731,2002-09-30,109888,682305,618245
30313,2002-03-31,16091,173499,161025
2290,2002-12-31,4,195490,160029
21868,2002-03-31,0,317273,209466
4606,2002-03-31,629,25081,22621
11708,2002-12-31,0,116635,98792
9123,2002-06-30,3292,262023,239975
6559,2002-03-31,44000,45600000,42900000
212,2002-03-31,0,34289,31191
13861,2002-06-30,103,69669,60666
33025,2002-09-30,21443,199085,178708
4731,2002-12-31,10321,122380,111344
14209,2002-03-31,42477,384826,341367
27011,2002-12-31,0,434837,384466
4754,2002-03-31,80638,508063,461058
9369,2002-06-30,4153,132856,115701
1100,2002-03-31,6115,87648,79043
26398,2002-09-30,0,114996,105088
20818,2002-06-30,8001,238171,219069
11178,2002-03-31,10166,89965,83308
21158,2002-06-30,1226,27627,24502
19125,2002-06-30,0,54688,44639
11539,2002-09-30,0,259604,219145
1780,2002-03-31,11162,100867,91588
25266,2002-03-31,6575,75369,68679
27311,2002-03-31,15576,57884,53358
4787,2002-12-31,1319,36540,33187
5271,2002-09-30,14318,179028,164197
35067,2002-12-31,5805,88191,80430
15912,2002-03-31,89571,470631,415654
20450,2002-06-30,40325,954932,860990
24688,2002-09-30,7337,480510,437248
22469,2002-09-30,4869,551481,500458
16641,2002-12-31,83360,221157,207148
33817,2002-09-30,350,168588,138260
21010,2002-03-31,37104,434274,395915
31461,2002-06-30,200071,602155,565290
22858,2002-12-31,283003,2440000,2190000
35271,2002-09-30,12405,82858,72958
27034,2002-06-30,2249,177381,165405
17232,2002-09-30,236,52083,46075
14260,2002-09-30,90,53806,40800
17374,2002-03-31,0,36221,33435
34828,2002-12-31,23887,352921,328887
34818,2002-12-31,4367,56719,50981
31158,2002-06-30,5322,133526,123181
5102,2002-03-31,2301,25267,22053
57339,2002-06-30,0,13217,10098
35045,2002-12-31,0,45209,40727
8886,2002-12-31,12159,181188,138983
26922,2002-03-31,7316,193283,175565
3684,2002-03-31,0,10271,8834
16038,2002-06-30,4770000,9640000,9120000
6103,2002-09-30,13714,68492,62025
30494,2002-09-30,188841,2410000,2210000
33812,2002-06-30,10020,113766,104601
33911,2002-06-30,3355,137745,127618
28105,2002-06-30,15604,98414,89310
21843,2002-12-31,96950,3610000,2720000
4046,2002-03-31,0,8561,7632
18843,2002-09-30,15773,795874,715689
8810,2002-09-30,26430,212754,195145
23749,2002-03-31,1775,50147,45448
10857,2002-06-30,565,34009,28148
19775,2002-12-31,0,9972,8447
15637,2002-06-30,11654,71153,66000
16715,2002-03-31,1,183899,170005
57138,2002-03-31,0,26349,19492
6762,2002-12-31,4801,65083,57931
2172,2002-03-31,0,20776,18509
27697,2002-09-30,7657,328650,287808
11347,2002-12-31,17150,125650,110750
5328,2002-12-31,10156,177999,163784
16370,2002-09-30,10543,125703,118080
8886,2002-06-30,17576,177753,136425
17607,2002-12-31,0,25487,23158
5687,2002-06-30,39580,127769,118701
15337,2002-03-31,9042,99971,85610
34937,2002-03-31,20496,163228,146735
15539,2002-03-31,0,51930,47517
35057,2002-09-30,24682,167328,145619
8770,2002-09-30,0,14971,13755
32247,2002-03-31,1080000,5600000,5190000
34844,2002-09-30,3142,56272,50790
16049,2002-09-30,266455,1590000,1470000
1711,2002-09-30,0,260556,233989
13216,2002-12-31,3159,187446,163838
24305,2002-06-30,8713,60861,53999
6183,2002-06-30,1098,64883,56896
32734,2002-06-30,21147,198751,178667
501,2002-12-31,4411,53676,45171
20250,2002-09-30,40,636653,585543
25750,2002-09-30,1525,41835,38030
18861,2002-06-30,1442,74862,67843
23966,2002-03-31,48380,264379,245525
4199,2002-09-30,25683,80478,74261
14352,2002-06-30,1441,23965,20263
18101,2002-09-30,3061,25996,23037
4029,2002-06-30,41852,285385,255783
16038,2002-12-31,5420000,10800000,10200000
3337,2002-06-30,161,40122,37152
1978,2002-12-31,47117,260078,219295
10198,2002-03-31,343,65132,55368
3286,2002-03-31,33495,164083,150455
1612,2002-09-30,2056,25572,22133
19904,2002-03-31,11019,108927,99835
29995,2002-06-30,49387,261207,229950
27539,2002-09-30,0,170510,149921
22228,2002-03-31,2130,70573,64792
3130,2002-03-31,3457,62085,56319
29613,2002-06-30,49251,496402,401891
1599,2002-12-31,0,44699,41382
12923,2002-06-30,215352,1580000,1390000
29941,2002-03-31,0,169082,145823
32957,2002-09-30,0,583994,511239
57219,2002-06-30,0,75338,67498
29480,2002-03-31,2899,157791,140040
14026,2002-09-30,0,40906,35998
34082,2002-06-30,130,16345,15635
26460,2002-12-31,52305,184789,172017
3657,2002-06-30,212200,2020000,1860000
3757,2002-06-30,3682,219596,202008
30492,2002-03-31,11446,30505,25484
4697,2002-06-30,0,396081,357805
10575,2002-09-30,3559,16242,13974
14597,2002-12-31,6449,137672,123232
13956,2002-12-31,0,23712,22215
35144,2002-12-31,1067,82770,75684
35090,2002-03-31,0,31085,27951
30551,2002-09-30,8211,130476,100714
26658,2002-12-31,2038,34740,31337
10362,2002-09-30,0,247530,204194
15975,2002-06-30,56548,414233,372523
32337,2002-12-31,124777,852177,730964
8867,2002-12-31,0,45238,41792
34911,2002-09-30,74,58304,52299
297,2002-09-30,665,56421,49048
31376,2002-09-30,25066,173989,162409
18074,2002-09-30,1634,19129,17853
13112,2002-03-31,42212,185509,169880
1682,2002-06-30,1092,19424,16972
25016,2002-06-30,8535,67662,61143
29950,2002-06-30,9470000,38300000,34400000
31293,2002-06-30,2030,1520000,1420000
15853,2002-12-31,6,15329,14034
5252,2002-09-30,16108,116914,106784
13032,2002-03-31,0,23145,21008
1933,2002-03-31,692,39674,33743
29241,2002-06-30,16566,76029,67148
30668,2002-06-30,10239,210923,188830
28060,2002-12-31,4175,125025,116162
3749,2002-06-30,1656,69250,62205
4621,2002-03-31,1124,43891,40164
35294,2002-06-30,0,26550,23538
34016,2002-09-30,1703,184325,169992
24120,2002-06-30,72,78588,72162
23324,2002-06-30,0,16365,14859
5521,2002-03-31,304,55985,51546
33947,2002-03-31,416240,5910000,5590000
2154,2002-12-31,17694,123677,111979
27052,2002-12-31,2990,336369,307711
18115,2002-09-30,13838,277072,254041
15126,2002-03-31,78,60620,53225
4857,2002-03-31,45373,797355,711954
12080,2002-09-30,74,58743,54772
11506,2002-09-30,7516,314493,285868
27015,2002-09-30,12650,191107,169863
13220,2002-12-31,15365,240348,215859
5817,2002-03-31,6841,128518,116881
29486,2002-03-31,950,24297,19969
5634,2002-03-31,17355,87165,78582
15286,2002-09-30,14259,180707,144301
9802,2002-03-31,0,23752,21110
10320,2002-03-31,2751,79067,73325
35209,2002-06-30,0,20336,18140
5278,2002-03-31,3807,37116,32315
496,2002-09-30,129,30092,27218
34249,2002-12-31,7203,67476,61339
26570,2002-09-30,16796,173837,163868
9746,2002-03-31,8742,76661,71139
12197,2002-09-30,2,13609,12518
28316,2002-03-31,143526,675355,570614
34669,2002-12-31,0,99144,94230
35337,2002-12-31,514,71885,65675
28155,2002-12-31,9455,107573,91604
34401,2002-12-31,6595,62555,58098
25259,2002-12-31,12308,248338,227380
26559,2002-06-30,10740,286964,265395
10719,2002-06-30,18312,120552,103752
2057,2002-06-30,86,59802,55089
22680,2002-12-31,17119,67518,62146
6649,2002-09-30,0,43338,36217
12441,2002-12-31,162416,2430000,2190000
34506,2002-06-30,696,110245,101632
30707,2002-06-30,0,210200,192159
5525,2002-09-30,0,29417,26072
32324,2002-06-30,1140000,11000000,10500000
5408,2002-09-30,1691,48417,43945
5529,2002-12-31,0,113750,99258
4187,2002-06-30,19061,135430,118632
32614,2002-06-30,916150,3310000,3090000
18063,2002-12-31,1387,17062,14799
31101,2002-12-31,152982,1470000,1360000
28288,2002-12-31,4983,57038,53126
15504,2002-12-31,1306,3620000,3310000
12594,2002-03-31,2082,337903,306553
4527,2002-06-30,165,9142,7494
28515,2002-03-31,68624,174804,155594
30367,2002-09-30,2072,167265,157309
5131,2002-09-30,131,103532,95962
13198,2002-09-30,1,62980,54540
10185,2002-12-31,2201,33091,29765
289,2002-03-31,0,117596,102320
1150,2002-03-31,9854,96406,88495
5357,2002-06-30,15456,95378,88104
29088,2002-06-30,8869,189520,170740
20268,2002-12-31,1058,615891,578480
13251,2002-03-31,59,25171,18424
14413,2002-06-30,3138,82017,74295
34994,2002-12-31,7354,117516,108929
35281,2002-09-30,0,81456,73479
34172,2002-06-30,15285,194197,179618
57443,2002-12-31,3710000,59800000,51300000
34055,2002-03-31,0,7780000,6890000
34886,2002-03-31,359,131309,120630
18653,2002-12-31,7650,31383,28877
5145,2002-06-30,8129,142686,125117
13669,2002-06-30,1766,40148,34186
1604,2002-03-31,1732,71200,65515
